Name	TrueSA	RandomAssignment	BETSA	LCD	GeoSA	MaxLoad	MaxLoad_Pressure	MaxLoadArea	MaxError	Set	RemStat	cr_0	cr_1	cr_2	cr_3	cr_4	cr_5	cr_6	cr_0-cr_0	cr_0-cr_1	cr_0-cr_2	cr_0-cr_3	cr_0-cr_4	cr_0-cr_5	cr_0-cr_6	cr_1-cr_1	cr_1-cr_2	cr_1-cr_3	cr_1-cr_4	cr_1-cr_5	cr_1-cr_6	cr_2-cr_2	cr_2-cr_3	cr_2-cr_4	cr_2-cr_5	cr_2-cr_6	cr_3-cr_3	cr_3-cr_4	cr_3-cr_5	cr_3-cr_6	cr_4-cr_4	cr_4-cr_5	cr_4-cr_6	cr_5-cr_5	cr_5-cr_6	cr_6-cr_6	FittedValues	FitError	BETError
RAVXET	2586.585	0.5583592068860228	3016.5198760000007	37.24	2754.98	82.929215837	90000.0	7091.476276339879	174.16366662374824	Test	Retained	0.49212182487604306	0.606966127512369	0.425712706450276	0.22830312730906768	0.1618758398687804	0.14376853076589272	0.5774940309087092	0.2421838905193268	0.3835413183400556	0.3598201537623459	0.3308263364194156	0.36365079558760616	0.2775942434422472	0.3212468438570307	0.3699512510827585	0.3006331816864671	0.2762367664358571	0.30356993081172273	0.43937265607286596	0.5086195217969274	0.18719927460694358	0.11595551650994705	0.12016387821163772	0.18393277741055122	0.5197870885068915	0.06172527239451695	0.055715188776268625	0.048618474927020205	0.3128367307172314	0.030132915130373264	0.02627932461059055	0.19687872703034306	0.02290604920834876	0.24069847448189952	0.34242822090132646	2951.4603453324817	14.106450989721258	16.621718443430265
RIFDUG01	2136.449	0.8110465118335308	2101.503597	13.34	2107.8843	28.207477226399998	70000.0	2412.0890755748073	12.90178588746124	Test	Retained	0.3393013122521452	0.26726375487742393	0.312708663477692	0.23253024025967103	0.1502545017328877	0.0875121090811247	0.17197632592101433	0.11512538049602777	0.1172292461518794	0.18411079031178973	0.23184334587819044	0.23424323333812386	0.1210290056799475	0.07091094273007018	0.0726968769304742	0.09887663907191986	0.12431986687980418	0.12548086585883378	0.12285389650572953	0.07195738989913379	0.10303310720144386	0.08731479924395456	0.0829864230084395	0.08569610329467542	0.12217282043115404	0.06379749326983644	0.05288163385010507	0.031131395210038822	0.10104712164659653	0.026274033808254934	0.015470523454928106	0.058516812376466276	0.00910927756100789	0.04836019256784009	0.034786931831155145	2082.565473355179	-2.522106853232673	-1.6356769106119626
ROLZAV	3542.847	0.6446747069291697	3622.2623340000014	15.21	4061.23	48.4324741068	90000.0	4141.577098810324	16.899688267947322	Test	Retained	0.010647744319051492	0.09964208286708427	0.49864554400862615	0.49789309675165394	0.2745018676792406	0.1597782465826877	0.32105504846927413	0.00011337445908389331	0.001399316516704235	0.00908089313978928	0.01466271484486855	0.012880608538682324	0.006634526315132365	0.003962440341390298	0.010508953390464204	0.0590940170486741	0.09523578360243336	0.08349208315126232	0.08148107958460196	0.048650466216302556	0.2547500129809024	0.2779349918508759	0.23043093508153506	0.2373294555966574	0.3450554403154624	0.2615238552231313	0.18809168500559348	0.11043229173919178	0.36551854758886165	0.08111877186882284	0.04763099352085447	0.18370496176734538	0.027968337915748126	0.15140276912712455	0.11105316765243789	3574.2828080566446	0.8873035741211635	2.2415682641672405
SACDUX	1305.12	0.5971584854632691	1265.352922	7.2	1219.16	15.2793198766	100000.0	1306.5713130157694	0.11120149992106138	Test	Retained	0.08665382849515584	0.22460921816957705	0.3016130732325312	0.1493139556100438	0.07796302627779747	0.045675489373767114	0.0899811630539523	0.007508885992867882	0.025218380744423046	0.045415685195310924	0.040357470507528505	0.033639261738483854	0.017545681057951158	0.010334135403986628	0.051576042016099985	0.0804361031402514	0.0712566305214314	0.05920989969144163	0.05851143353731541	0.03444740058483945	0.09611238346882942	0.05726861117685936	0.044582314836349855	0.04645538491831337	0.0665561430077663	0.02921800240008061	0.019939905220947712	0.011841497178319973	0.03861679280457893	0.008160051485568276	0.004846388552507107	0.018416517731849092	0.0028782481738434383	0.01535089985216796	0.011093134671844253	1414.2734876518225	8.363482871446505	-3.0470054860855598
SISQIW	618.977	0.5957332843221445	562.661371	5.84	607.4490000000002	7.258114576900001	80000.0	620.6587969457037	0.2717058866005654	Test	Retained	0.0	0.030004599634701642	0.08135653012670571	0.051332423378440566	0.02239103791557719	0.013307891950915845	0.02572826246849093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010885686844538636	0.0034646434238101795	0.0044202604922206935	0.003070795480242157	0.0030931258229635124	0.0018107190967928755	0.008443284485065356	0.007157287823704361	0.004407298948844367	0.00467218274727802	0.006634244933286628	0.005289330441651348	0.0031679892003079204	0.0019180140229338994	0.0062172276343898224	0.0011352941735841271	0.0006870068230469552	0.002592769441388549	0.0004156808663160716	0.002201432395973853	0.0015792331076046506	647.4205316784762	4.595248559878031	-9.098177961378202
SUNJOB	1036.128	0.6819958434977089	920.708261	4.93	832.948	12.119287825399999	90000.0	1036.349388240735	0.021366881382898214	Test	Retained	0.0	0.08383697853693295	0.1090416297754202	0.07676818056290917	0.03755831801717959	0.023061010468069222	0.04436092103689941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075255564964460155	0.011857448033455892	0.015928668050540176	0.01245182405863046	0.012814404853694167	0.007445266140188871	0.014261616066507821	0.012652205268126685	0.00890848535925199	0.009668834724850505	0.013623227296994835	0.009756474271062437	0.006323751171937428	0.003913182147069806	0.012573155982960323	0.00245748168480739	0.0015207945188252959	0.005692767675445114	0.0009411561441039653	0.00494466843903927	0.0035192433933131663	865.9001350828172	-16.42923122598586	-11.13952513589054
TIRRIW	1100.389	0.5631858135784304	1031.929851	5.67	1020.49	12.912557526099999	55000.0	1104.1837841948734	0.3448584268720881	Test	Retained	0.0	0.24924235512201398	0.2272418678087173	0.11679780334552738	0.05257289813416056	0.032713017806994635	0.06305820147657204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0633323428837875	0.06802192954367231	0.0645207836766069	0.047591233930318284	0.04946834142560925	0.028696171073260546	0.05592546162250724	0.035495356008488445	0.024247222704538243	0.026600099453796915	0.03750767307419935	0.019264377300128113	0.011628129957052173	0.007271076482912812	0.023337897543399783	0.004206401774826558	0.0026305235275805197	0.00983559212452484	0.0016450790724209445	0.00863346483550773	0.006138408561800812	1104.4795576038564	0.3717374132108278	-6.221358901261263
TOWNEA	2531.41	0.7914140460059936	2403.96846	8.35	2934.93	31.26971469110001	70000.0	2673.9483505512203	5.630788791670272	Test	Retained	0.0	0.05886194087840328	0.12223265881884877	0.2426322834302681	0.16761168345470723	0.09620532732494097	0.19351631235417094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038231246604107667	0.009365359978619665	0.029438430856851383	0.03152391084441723	0.03041374536293845	0.01818670632572229	0.017559893505628376	0.03721670863419456	0.03741447417958787	0.03805127566500874	0.05538909154702289	0.06888659394159322	0.060776337437597514	0.035283392738430536	0.11696544340597476	0.03213418471694615	0.018659743009963294	0.0720820107673422	0.010835306843498416	0.05874833716087905	0.0431597856910956	2396.620393043914	-5.324684936698744	-5.034409281783662
TUBJAD	582.988	0.5021326898198742	577.6845860000002	2.74	362.922	6.8199013247	55000.0	583.1861300382762	0.033985268697844566	Test	Retained	0.2549873443526492	0.2419586638816673	0.13942014859458415	0.06123407365137401	0.030650966591217528	0.01653292580623201	0.030216348947255025	0.06501854578001649	0.07985764279675599	0.06463711746360007	0.060037352069429235	0.04856136217743734	0.024237362019057955	0.01373173920046164	0.05973061049179031	0.04184434793307692	0.0386400221440433	0.03105825416137146	0.02934091878928875	0.01660141947055738	0.022366828627513928	0.0135292011469187	0.009760620172584748	0.009640764593419268	0.013175466195153853	0.0068828739698094535	0.004545473732387814	0.002557269275973503	0.007951045603948182	0.0017999405801300493	0.0010124358589635614	0.0036670909325937037	0.0005687674037668865	0.0028882706962235793	0.0019853683747445942	727.3713698418478	24.766096359075615	-0.9096952252876322
ULUVUT	1090.056	0.9096609081835648	951.291142	4.84	1121.78	12.7469811074	80000.0	1090.0249472484315	0.0028487299339203945	Test	Retained	0.0	0.0013074549746021544	0.00011712193188868386	0.056509325092789935	0.05122498193546207	0.029270187861303615	0.055414269455196785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0157060804736061e-05	1.8992987030963185e-05	0.00040810849309453506	0.00042502025553447305	0.0003867592151687127	0.00020587586836567974	2.8724130040296567e-06	0.0004874447765898018	0.0002347186371773789	0.00016924843298158731	0.0001335590895454544	0.0060993599691596045	0.006451489953980536	0.0037579288130347617	0.011876674839339548	0.00403150651740784	0.0023529654407679107	0.008682148847439888	0.001373004030951508	0.007109066260419528	0.004986226936344739	979.7073529591229	-10.12320899484771	-12.730066895645727
VAKRIK	1314.871	0.763508032055047	1097.595433	5.35	861.14	15.3845849039	90000.0	1315.5727781362582	0.05337239442181773	Test	Retained	0.16239796877377002	0.23218126470755096	0.26479529635603605	0.12315816987042187	0.06906560091699147	0.03758116167997552	0.07095039935184344	0.026373100261846385	0.048832303253683915	0.07513757487687402	0.06452871935242273	0.057003806548708624	0.028036773789291796	0.015984980920415386	0.0550614915279318	0.07336397222595825	0.06278137582083758	0.05528870087275953	0.05149441927859956	0.029336838646274385	0.07486879674472006	0.04297829458193301	0.03537017600110883	0.03467686384929421	0.0480219243179264	0.021054077074467263	0.015260831161428696	0.008523623175373777	0.026861526090310405	0.006632086960727663	0.0037054939297013747	0.013609616881143882	0.002069515677880869	0.010665429747893716	0.007446138885686357	1237.2287565345227	-5.904932382376472	-16.524477838510403
VEBHUG	3042.357	0.7937871814710603	4296.923789	17.26	3795.08	58.5412414594	100000.0	5006.002056172795	64.54354489538194	Test	Retained	0.006465088738999989	0.02048043397787893	0.03638118422009002	0.3507085462067845	0.33100372803442224	0.19869526197322718	0.3976926104582743	4.179737240314446e-05	0.00019599227592098967	0.0005273864736223974	0.00641509282537529	0.00934768792409356	0.004955815643813597	0.0029481393082619045	0.0005492342837193255	0.001259076947779558	0.015597983319635694	0.022711706500935146	0.02280735484511079	0.01355902119479134	0.0021793715562075876	0.018571495631565803	0.025393958412716747	0.02689145663872567	0.0389057277368958	0.1354082139372878	0.16191769674245235	0.09785633479144074	0.3226063836533965	0.11597648393250008	0.07010060156380213	0.2693008019622964	0.04237268389976512	0.2284750046254389	0.1669250120174437	3810.3720762709577	25.24408135767623	41.23667238920351
VEGMIE01	942.302	0.8407043512248489	864.118416	6.25	931.477	11.0294452669	90000.0	943.1543354412596	0.09045247078531828	Test	Retained	0.338550180530037	0.1750570892514298	0.16565673011264972	0.0999080536541835	0.048582990640572775	0.02717486139194226	0.05324891154180405	0.11461622473692065	0.07710057189954131	0.10063956096131658	0.11394353130545982	0.08985091060313091	0.045461229225057895	0.026765394146498936	0.03157926983988082	0.03567580070285101	0.04017504623698612	0.03147888578604633	0.030153323717304795	0.017740678778992387	0.03081606915208424	0.023103046243745498	0.016630991022795066	0.016742135323103056	0.023938893216488902	0.014883171502918445	0.009582223206566192	0.005502300383020558	0.01791619521704536	0.003698938030415917	0.0021236853664870895	0.008056756656097475	0.0012188109687312082	0.006488728585152834	0.00468030254242033	961.1260805730877	1.9976695977603476	-8.297083525239254
VEMMIK	2170.339	0.7147216648432589	2568.098201	13.39	2182.97	34.4482808397	80000.0	2945.7551704767616	35.7278826246389	Test	Retained	0.11412030044769651	0.4046938753253035	0.45415092577719657	0.282398081706511	0.2048349916760433	0.11724849903997592	0.22923151851071816	0.01302344297427252	0.05945949801924251	0.0888550839154111	0.09285660396314134	0.10482028185393567	0.05321619405365839	0.031000740850771917	0.16533576232825617	0.21401068402607729	0.22347018309478672	0.2521878956033058	0.24262845895698104	0.14130540798188929	0.2123044279023997	0.14963970849991085	0.15940336872987995	0.16178263215116243	0.22937341489454371	0.0907943347879608	0.08409196944815978	0.04864841084425504	0.15701730120099008	0.04667438761606766	0.027007694872025357	0.101582612272655	0.01562778470513323	0.08250094842539427	0.05901276889830863	2733.946497162558	25.968638869898115	18.32705402243612
VIRVEY	1762.963	0.5118053648209159	1743.067005	7.12	2159.02	20.7812628151	90000.0	1777.0556583499572	0.7993734610401476	Test	Retained	0.0	0.0035515865143508725	0.03041988473644392	0.1678300506511157	0.12590521199432989	0.06905262056614034	0.13033995509873555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.550942618680049e-05	0.0002828021541572226	0.0020810853558773175	0.0022758249124267584	0.0020695192950602372	0.0011524228640145797	0.0016453516491837714	0.008107512825887172	0.0083881169130693	0.008106091470571316	0.011049839945906243	0.03577943847240482	0.03373373543803277	0.01882620332345097	0.0589938270095641	0.019039312576602185	0.010631874448514315	0.038835988844838014	0.0059362836846810745	0.03043177341629746	0.021136544517187304	1873.9682319025162	6.296515122694932	-1.1285543145261618
VIXPUP01	2910.9759999999997	0.9384498260982146	2924.348547	10.57	3171.45	37.3718281885	90000.0	3195.754720786287	9.7829291889142	Test	Retained	0.1379683404728148	0.17668163293462816	0.20123431476556544	0.2812387608176364	0.21725737570601558	0.12491217444451286	0.2443306469990113	0.01903526297282255	0.03170682622431943	0.04920313564028647	0.11184293049742504	0.1338886744393634	0.0682345750461663	0.039758854629018396	0.03215749805758499	0.04319934429797412	0.09804460487129395	0.11729537726836084	0.11326648472306289	0.06597485584145564	0.04441900524408542	0.06794302851342549	0.07658554607782463	0.0779870046788502	0.11055545615691513	0.09011332493482135	0.08854273694547818	0.051422210408708306	0.1660117186630737	0.05212568810341904	0.03027935572214869	0.11391760663047776	0.01758915137512909	0.09287953299505719	0.06645402557203033	2748.765881277058	-5.572361940563642	0.4593836225376092
WITFIQ	1197.7730000000001	0.558207027795282	1152.240973	7.57	949.77	14.335427299900001	100000.0	1225.8567934399687	2.344667431973234	Test	Retained	0.4756650088591654	0.25522772186394577	0.21548839295688954	0.14770147898553296	0.06869997343118642	0.038878382461444205	0.0774846337078116	0.22625720065298988	0.15703116037165357	0.18094711484791176	0.2195271945118742	0.16623768490892593	0.08439452197821898	0.05022157395915582	0.06637096960881218	0.06621943960055193	0.08013431504807793	0.06047612685212769	0.05815763466810881	0.034596235035950634	0.05056195595973178	0.04101461368362314	0.02876001433977232	0.029118841532391762	0.0421461354849102	0.02867728660830404	0.017731295420699178	0.010238557676698849	0.033741457026606955	0.006572586097912024	0.0037946782864358955	0.014570822627167041	0.0021904683872592413	0.011804663270161863	0.008619671918055453	1210.213744287582	1.0386562635475807	-3.8013903302211847
XAKQOR	1293.312	0.6824435190318721	1233.283606	5.64	1051.7293	15.4442852874	90000.0	1320.6779012102636	2.1159550990220226	Test	Retained	0.0	0.20662766683189832	0.27597295738712424	0.13476129591488228	0.06583003599339346	0.04085466863861791	0.08171710640769696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0437555678848008	0.06803415096825614	0.060228859364468666	0.04732804871885949	0.04909357637814453	0.029282866406311565	0.0810386245300988	0.04819923690900664	0.03537841750142725	0.038728727118865394	0.056224836679303024	0.02451607266381432	0.015811598779103868	0.009865905582114242	0.03260319665899759	0.006114560054760352	0.003815608290414931	0.01469223565682129	0.0023810889128855826	0.012868775932326434	0.009423716191731447	1298.84342991647	0.42769493490126037	-4.641447230057398
XECJUK	527.385	0.6979403126831254	342.375575	4.6	393.341	5.0250119064	80000.0	429.7008281448393	18.522364469061632	Test	Retained	0.0	0.024155523855279654	0.060115015364712386	0.02311787998900984	0.01217920639788933	0.005799988548634209	0.009561684485022658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007359904432737105	0.0021926177963125758	0.002231044767253055	0.0016671705201514583	0.0015022387829681922	0.0008254565483887214	0.004993049872390368	0.0032755576505794862	0.0020067310751423237	0.0018441633517788894	0.002396402691684214	0.0017653750979991947	0.001209341111028868	0.0006409235991351258	0.001915426396700741	0.0004967529206379127	0.0002634559303033331	0.0009179503356298456	0.00013841195829052632	0.0006713333761431303	0.0004379852698837521	468.4960598723184	-11.166214459584852	-35.08052466414478
XUTQEI	3547.4559999999997	0.8039762197368813	4132.767943	14.96	4313.75	55.736106103100006	70000.0	4766.128199530728	34.353412685900196	Test	Retained	0.6619118868779473	0.8842238124244907	0.6637417393240755	0.5135043398994594	0.3413615136885552	0.19495907791339995	0.38366250334649427	0.4381273459903245	0.7502573784615665	0.7468378060938904	0.9385163304434765	0.9856962840681718	0.4982725453123946	0.291674727613724	0.7825140544749082	0.6747725597766175	0.8479317206087973	0.8905557834720971	0.8531863798411906	0.49933464549157214	0.44600129127691834	0.37882958651593285	0.37595808306677136	0.38003577893124124	0.5415385265458736	0.2773033283300634	0.23854907838247727	0.13745206045089578	0.4458893750677969	0.12303897841699021	0.07090396699949963	0.2680229062445601	0.04086075713514188	0.21679160700526912	0.15585025835589855	3210.9071510364884	-9.487047872151518	16.499484221932565
